FacilityName,lat,long,S,State,City,PrimaryRestriction,Other Requirement 1,Other Requirement 2,Other Requirement 3,Other Requirement 4,Color Coding,num_max_books,only_paperback,condition_good_used_okay,bundle,has_no_restrictions,condition_new,needs_prior_approval,hardcover_okay,color_v2,,
SCI Laurel Highlands ,40.005104,-79.039582,908,Pennsylvania,Somerset,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Somerset 1600 walter mill rd,36.531725,-79.390063,909,Pennsylvania, ,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Northumberland Co. Prison,40.816221,-76.681323,910,Pennsylvania,Sunbury,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
SCI Waymart ,41.574771,-75.429122,911,Pennsylvania,Waymart,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
US Penitentiary Canaan,41.56352,-75.420908,912,Pennsylvania,Waymart,,,,,Publisher Only,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
SCI Greene ,61.190644,-149.822295,913,Pennsylvania,Waynesburg,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
USP Allenwood - Federal Low,-21.159957,-47.865917,914,Pennsylvania,White Deer,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
USP Allenwood - Federal Medium,-21.159957,-47.865917,915,Pennsylvania,White Deer,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
USP Allenwood - Federal,-21.159957,-47.865917,916,Pennsylvania,White Deer,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
TLC,32.819276,13.074096,917,Pennsylvania,Williamsport,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
York County Prison,39.987036,-76.660853,918,Pennsylvania,York,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Wyatt Detention Facility,47.838968,22.130794,919,Rhode Island,Central Falls,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Cranston ,41.764195,-71.47498,920,Rhode Island,Cranston,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Aiken County Detention Center,33.554995,-81.640933,921,South Carolina,Aiken,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Anderson County Detention Center,36.12352,-84.117842,922,South Carolina,Anderson,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Barnwell Detention Center,14.905786,105.0696,923,South Carolina,Barnwell,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Evans Correctional ,33.53375,-82.13067,924,South Carolina,Bennettsville,,                                    ,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
FCI Bennettsville,24.047019,84.072557,925,South Carolina,Bennettsville,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Lee Correctional ,26.550097,-81.830883,926,South Carolina,Bishopville,,,,No Legal Primer,,,9999,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Alvin Glenn DC,33.78092,-100.84708,928,South Carolina,Columbia,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Broad River CI,32.421568,-80.756019,929,South Carolina,Columbia,4460 Broad River Rd,,,,,4460 broad river rd,9999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Graham R&E (CGGCI),33.966071,-118.244657,930,South Carolina,Columbia,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Graham Correctional,33.966071,-118.244657,931,South Carolina,Columbia,Send to: 4450 Broad River,,,,,send to: 4450 broad river,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Kirkland Corr. Inst.,40.786714,-85.033302,932,South Carolina,Columbia,,,,No NPRL,No Legal Primer,,9999,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Manning CI,48.087788,13.6663,933,South Carolina,Columbia,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
FCI Edgefield,24.047019,84.072557,934,South Carolina,Edgefield,"Add note ""Authorized Books Enclosed"" on package",,,,,"add note ""authorized books enclosed"" on package",9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Tyger Correctional (TRCI),34.71151,-81.828955,935,South Carolina,Enoree,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Allendale Correctional ,42.97225,-85.95365,936,South Carolina,Fairfax,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Greenville County Detention Center,34.854055,-82.386539,937,South Carolina,Greenville,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Learth Correctional Institution,43.635417,-88.706387,938,South Carolina,Greenwood,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Kershaw Correctional ,34.312027,-80.610624,939,South Carolina,Kershaw,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
McCormick Correctional ,33.911887,-82.29282,940,South Carolina,McCormick,"MUST include dorm & room #'s, available on SC DOC site",,,,,"must include dorm & room #'s, available on sc doc site",9999,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Perry Correctional ,39.678829,-86.154504,942,South Carolina,Pelzer,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
WRCI,43.114802,-71.938414,943,South Carolina,Rembert,,,,,,,9999,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Lieber Correctional ,33.084709,-80.289935,944,South Carolina,Ridgeville,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
FCI Williamsburg,36.708486,-76.238556,945,South Carolina,Salters,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Trenton Correction ,40.220327,-74.752724,946,South Carolina,Trenton ,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
TCI,13.058693,77.466159,947,South Carolina,Turbeville,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Livesay Correctional,34.977009,-81.986096,948,South Carolina,Una,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
South Dakota Women's Prison,44.358028,-100.307787,949,South Dakota,Pierre,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Rapid City Minimum Unit,44.070031,-103.225844,950,South Dakota,Rapid City,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Redfield Trusty Unit,44.836598,-98.497391,951,South Dakota,Redfield,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Jameson Annex Prison,43.569153,-96.725944,952,South Dakota,Sioux Falls,,,,No Magazines,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,"""orange""","""orange"""
Sioux Falls Control Unit 5,43.537217,-96.679461,953,South Dakota,Sioux Falls,,,,No Magazines,,,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,"""orange""","""orange"""
South Dakota State Penitentiary,43.567293,-96.725688,954,South Dakota,Sioux Falls,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Mike Durfee State Prison ,42.861245,-97.899637,955,South Dakota,Springfield,,,,No Magazines,,,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,"""orange""","""orange"""
FPC Yankton - Federal ,42.887266,-97.396169,956,South Dakota,Yankton," Write: ""BOP APPROVED"" on package.",,,,," write: ""bop approved"" on package.",9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Montgomery Co Jail,36.525922,-87.359748,957,Tennessee,Clarksville,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Cookeville City Jail,36.14787,-85.50684,958,Tennessee,Cookeville,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
South Central Correctional (SCCF),-12.819233,-50.657067,959,Tennessee,Clifton,,No composition books,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Jackson County Sheriff's Dept.,32.29876,-90.18481,960,Tennessee,Gainesboro,"Name Only, do not list prisoner ID No.",,No Staples,,,"name only, do not list prisoner id no.",3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,orange,"""orange""","""orange"""
Trousdale Turner,44.267535,-70.241489,961,Tennessee,Hartsville,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
West Tennessee State Penitentiary (WTSP) ,35.67031,-89.746992,962,Tennessee,Henning,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
300 Hillsboro Hwy,35.437753,-86.011381,963,Tennessee,Manchester,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
FCI Memphis,24.047019,84.072557,964,Tennessee,Memphis,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
FPS,51.028343,3.750378,965,Tennessee,Memphis,,,,No Violence,No Sex,,9999,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Luttrell Correctional Center (MLCC) ,37.566652,-78.474686,966,Tennessee,Memphis,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Memphis Correctional ,35.112125,-89.954644,967,Tennessee,Memphis,,,No Violence,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Shelby County/ Luttrell,35.192547,-89.868261,968,Tennessee,Memphis,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Northeast Correctional Complex (NECX) ,36.447863,-81.885167,969,Tennessee,Mountain City,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Rutherford County Jail,35.830733,-86.411472,970,Tennessee,Murfreesboro,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Tennessee Prison For Women TPW (DKJRC) 3881 Stewarts Lane,36.1994,-86.866871,972,Tennessee,Nashville,,,"No Blank Journals, No Sex",,,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Nash CI,51.57731,-2.955331,973,Tennessee,Nashville,,,,"Max 8.5""x11x2""",,,9999,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,green,"""green""","""green"""
Turney Center Industrial Prison (TCIP) / Annex,10.144565,77.127757,974,Tennessee,Only,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Fayette Co Detention Ctr,33.442588,-84.45125,977,Tennessee,Somerville,,,No Sex,No Gangs,No tape on books,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Northwest Correctional Complex (NWCX) ,36.421099,-89.454671,978,Tennessee,Tiptonville,,No Sex,No Electrical Books,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
MCCC,38.936386,-80.834636,979,Tennessee,Wartburg,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Cannon County Sheriff's Dept,35.83278,-86.07002,980,Tennessee,Woodbury,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
WLFA,-0.194017,29.902761,981,Tennessee,Whiteville,,,No Violence,No Sex,,,9999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Hardeman County Correctional (HCCF) ,35.299393,-89.153934,982,Tennessee,Whiteville,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Whiteville Correctional Facility-WCFA,34.334667,-78.69928,983,Tennessee,Whiteville,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Beaver County Jail,40.645701,-80.242072,984,Utah,Beaver,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Duchesne,40.293878,-110.430985,986,Utah,Duchesne,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Farmington,36.76239,-108.179549,987,Utah,Farmington,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Purgatory Correctional ,37.158131,-113.41202,988,Utah,Hurricane,,,,,,,9999,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Central Utah Correctional (CUCF) P.O.Box 550,15.30714,120.79762,989,Utah,Gunnison,,,,"No markers, no Sharpie, no stickers/labels, no manila envelopes, no tape",,,9999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Wasatch County Jail,40.490331,-111.408857,990,Utah,Heber City,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Iron County,37.838815,-113.274195,991,Utah,Iron County,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Kanab,26.69681,61.9164,992,Utah,Kanab,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Daggat County Jail,45.145908,-95.013124,993,Utah,Manila,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Manti County Jail,45.145908,-95.013124,994,Utah,Manti,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
San Juan County Jail,36.50089,-108.320603,995,Utah,Monticello,,Newish,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Weber County Correctional ,41.275413,-111.921466,996,Utah,Ogden,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Garfield County Jail,37.82866,-112.45217,997,Utah,Panguiteh,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Richfield,44.876064,-93.282681,998,Utah,Richfield,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Salt Lake County Metro Jail,13.946998,75.566583,999,Utah,Salt Lake ,,no catalogs,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Northern State Correctional Facility,54.5,-6.5,1000,Vermont,Newport,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
SSCF,12.954205,77.571343,1002,Vermont,Springfield,,,,,,,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,"""orange""","""orange"""
Swanton,44.920037,-73.119076,1004,Vermont,Swanton,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,green,"""green""","""green"""
SESCF Windsor Farm,51.467821,-0.588442,1005,Vermont,Windsor,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Stafford Creek Corrections (SCCC) ,51.359628,-0.139126,1006,Washington,Aberdeen,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Airway Heights Corrections ,47.641536,-117.577524,1007,Washington,Airway Heights,,,,"no defacement, markings, 
missing pages, portions of pages",no maps or charts as of 10/14/14,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Juvenile Inst. for Youth,41.146844,-81.342758,1008,Washington,Chehalis,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Clallam Bay Corrections ,48.253248,-124.256933,1009,Washington,Clallam Bay,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Coyote Ridge Correctional ,37.586392,-122.316366,1010,Washington,Connell,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Grant County Jail,45.217605,-96.635471,1011,Washington,Ephrata,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Snohomish County Corrections,47.92435,-122.094207,1012,Washington,Everett,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Olympic Corr. Ctr,-33.850508,151.067051,1013,Washington,Forks,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
King County,36.275962,-80.362862,1014,Washington,Kent,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
WCC for Women,16.2081,80.08768,1015,Washington,Gig Harbor,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Cedar Creek Corrections ,42.193933,-88.066797,1016,Washington,Littlerock,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,green,"""green""","""green"""
Martinsburg,39.461195,-77.97451,1017,Washington,Martinsburg,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,green,"""green""","""green"""
Monroe Correctional Complex,47.844428,-121.999218,1018,Washington,Monroe,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Federal Detention Center,25.77821,-80.193043,1019,Washington,Oakdale,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Thruston County Jail,45.145908,-95.013124,1020,Washington,Olympia,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
RRM Seattle,-18.290908,35.934604,1021,Washington,Seattle,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
FDC SeaTac - Federal ,47.439168,-122.299033,1022,Washington,Seattle,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Washington Corrections (WCC) ,38.82652,-77.01712,1023,Washington,Shelton,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Spokane City Jail,47.666036,-117.429147,1024,Washington,Spokane,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
McNeil Island Corrections (MICC) ,55.73738,-100.77207,1025,Washington,Steilacoom,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
NW ICE PC,39.366574,-76.648789,1026,Washington,Tacoma,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Clar County Jail,45.145908,-95.013124,1027,Washington,Vancouver,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Washington State Penitentiary,46.080943,-118.362198,1028,Washington,Walla Walla,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Yakima County Jail,46.476732,-120.888837,1029,Washington,Yakima,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Larch Corrections ,45.732303,-122.342631,1030,Washington,Yacolt,,,,,,,9999,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Meherrin River Regional Jail,38.191339,-79.010289,1031,Virginia,Alberta,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Arlington County Detention Facility,43.40716,-88.706223,1032,Virginia,Arlington,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Baskerville Correctional Unit ,-31.797214,116.043559,1033,Virginia,Baskerville,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Wallens Ridge State Prison ,36.842323,-82.7868,1034,Virginia,Big Stone Gap,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Bland Correctional ,-33.98333,147.68333,1035,Virginia,Bland,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Mecklenburg Correctional ,35.236548,-80.82891,1036,Virginia,Boydton,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Caroline Detention Facility (ICE),47.838968,22.130794,1037,Virginia,Bowling Green,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Nottoway Correctional ,37.183152,-78.175049,1038,Virginia,Burkeville,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Deerfield Correctional ,26.301421,-80.131604,1039,Virginia,Capron,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Albemarle Charlottesville Regional Jail,38.006062,-78.494413,1040,Virginia,Charlottesville,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Greenrock Correctional ,49.137664,20.215993,1041,Virginia,Chatham,,,No Calendar (NPRL),,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Indian Creek Correctional ,39.68429,-104.898634,1042,Virginia,Chesapeake,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
St. Brides Correctional Center,36.613454,-76.180989,1043,Virginia,Chesapeake,,No gangs,No violence,No nudity,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Dinwiddie,37.075514,-77.627541,1045,Virginia,Church Road,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Augusta Correctional ,33.47097,-81.97484,1046,Virginia,Craigsville,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,green,"""green""","""green"""
Buckingham Correctional ,45.58563,-75.4208,1047,Virginia,Dillwyn,,,,No Calendars,,,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,"""orange""","""orange"""
Pulaski Correctional Unit ,37.050424,-80.765033,1048,Virginia,Dublin,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Adult Detention Center,33.039976,-111.37575,1049,Virginia,Fairfax,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Piedmont Regional Jail,37.324287,-78.428503,1050,Virginia,Farmville ,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Warren City Jail,40.912854,-90.649207,1051,Virginia,Front Royal,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Cold Springs Correctional,39.695392,-119.979284,1053,Virginia,Greenville,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
"Caroline Corr Unit #2, 31285 Camp Road",38.892047,-75.829262,1054,Virginia,Hanover,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Office of the Sheriff,38.016316,-122.133229,1055,Virginia,Harrisburg,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Regional Jail,37.759881,-77.354252,1056,Virginia,Harrisonburg,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Haynesville Correctional ,32.963779,-93.137906,1057,Virginia,Haynesville,,,,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,red,"""red""","""red"""
Hopewell,37.290984,-77.305597,1058,Virginia,Hopewell,,,,,,,9999,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
North River Corr Ctr,36.615256,-81.126826,1059,Virginia,Independence,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Greensville Correctional ,36.798517,-77.485677,1060,Virginia,Jarratt ,,,,,,,9999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
USP Lee County - Federal ,26.550097,-81.830883,1061,Virginia,Jonesville,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Lawrenceville CI,33.938214,-84.032481,1062,Virginia,Lawrenceville,,Magazines okay,,,,,9999,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Brunswick Work Center,36.776462,-77.821289,1063,Virginia,Lawrenceville,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
Lexington,38.056966,-84.474459,1064,Virginia,Lexington,,,,,,,9999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,green,"""green""","""green"""
